MeasurementTime,Measurement time error,ego_X,ego_Y,ego_yaw,ego_speed,ego_acc,ego_s,ego_d,eHMI_green_on,eHMI_red_on,HV_X,HV_Y,HV_yaw,HV_v_km/h,HV_ax,HV_ay,Straight_SteeringWheel,Straight_AcceleratorPedal,Straight_BrakePedal,K1.NumPad1,K1.NumPad2,time_cost[s],reward[%]
10600.00,0.00,82.860333,18.120000,-3.141593,8.000000,0.000000,17.140000,-0.000333,0.000000,0.000000,-52.860333,13.885090,-0.009534,29.707741,-0.407460,-0.023968,-0.035482,0.061175,-1.039255,0.000000,0.000000,0.000000,100.000000
10700.01,0.01,82.037429,18.120000,-3.141593,8.000000,0.000000,17.960000,0.002571,0.000000,0.000000,-52.037429,13.877001,-0.010008,29.569191,-0.371179,-0.017487,-0.021980,0.070952,-1.039255,0.000000,0.000000,0.000000,100.000000
10800.00,0.00,81.218172,18.120000,-3.141593,8.000000,0.000000,18.780000,0.001828,0.000000,0.000000,-51.218172,13.868709,-0.010148,29.444285,-0.319462,-0.004675,0.000942,0.084921,-1.039255,0.000000,0.000000,0.000000,100.000000
10900.01,0.01,80.402006,18.120000,-3.141593,8.000000,0.000000,19.600000,-0.002006,0.000000,0.000000,-50.402006,13.860499,-0.009962,29.342566,-0.262721,0.005499,0.016799,0.100286,-1.039255,0.000000,0.000000,0.000000,100.000000
11000.00,0.00,79.588357,18.120000,-3.141593,8.000000,0.000000,20.410000,0.001643,0.000000,0.000000,-49.588357,13.852536,-0.009662,29.259681,-0.211280,0.007691,0.017741,0.114254,-1.039255,0.000000,0.000000,0.000000,100.000000
11100.00,0.00,78.776763,18.120000,-3.141593,8.000000,0.000000,21.220000,0.003237,0.000000,0.000000,-48.776763,13.844808,-0.009435,29.190364,-0.185632,0.004788,0.011461,0.121238,-1.039255,0.000000,0.000000,0.000000,100.000000
11200.01,0.01,77.967068,18.120000,-3.141593,8.000000,0.000000,22.030000,0.002932,0.000000,0.000000,-47.967068,13.837254,-0.009247,29.121656,-0.190799,0.004662,0.013659,0.119841,-1.039255,0.000000,0.000000,0.000000,100.000000
11300.00,0.00,77.159284,18.120000,-3.141593,8.000000,0.000000,22.840000,0.000716,0.000000,0.000000,-47.159284,13.829932,-0.008897,29.052631,-0.195899,0.011705,0.029045,0.118444,-1.039255,0.000000,0.000000,0.000000,100.000000
11400.00,0.00,76.353430,18.120000,-3.141593,8.000000,0.000000,23.650000,-0.003430,0.000000,0.000000,-46.353430,13.823053,-0.008234,28.982980,-0.190713,0.022504,0.049298,0.119841,-1.039255,0.000000,0.000000,0.000000,100.000000
11500.00,0.00,75.549499,18.120000,-3.141593,8.000000,0.000000,24.450000,0.000501,0.000000,0.000000,-45.549499,13.816848,-0.007333,28.913013,-0.195847,0.028614,0.058247,0.118444,-1.039255,0.000000,0.000000,0.000000,100.000000
11600.00,0.00,74.747501,18.120000,-3.141593,8.000000,0.000000,25.250000,0.002499,0.000000,0.000000,-44.747501,13.811381,-0.006480,28.843653,-0.195927,0.024272,0.046315,0.118444,-1.039255,0.000000,0.000000,0.000000,100.000000
11700.00,0.00,73.947436,18.120000,-3.141593,8.000000,0.000000,26.050000,0.002564,0.000000,0.000000,-43.947436,13.806446,-0.006019,28.773976,-0.190930,0.009146,0.014130,0.119841,-1.039255,0.000000,0.000000,0.000000,100.000000
11800.01,0.01,73.149298,18.120000,-3.141593,8.000000,0.000000,26.850000,0.000702,0.000000,0.000000,-43.149298,13.801657,-0.006018,28.704597,-0.196153,-0.003342,-0.003297,0.118444,-1.039255,0.000000,0.000000,0.000000,100.000000
11900.00,0.00,72.352873,18.120000,-3.141593,8.000000,0.000000,27.650000,-0.002873,0.000000,0.000000,-42.352873,13.796890,-0.005930,28.653647,-0.093718,0.004148,0.011304,0.146381,-1.039255,0.000000,0.000000,0.000000,100.000000
12000.00,0.00,71.557237,18.120000,-3.141593,8.000000,0.000000,28.440000,0.002763,0.000000,0.000000,-41.557237,13.792271,-0.005713,28.640476,0.003555,0.007107,0.013659,0.172921,-1.039255,0.000000,0.000000,0.000000,100.000000
12100.01,0.01,70.761354,18.120000,-3.141593,8.000000,0.000000,29.240000,-0.001354,0.000000,0.000000,-40.761354,13.787806,-0.005553,28.667246,0.141828,0.004933,0.006437,0.210635,-1.039255,0.000000,0.000000,0.000000,100.000000
12200.00,0.00,69.963946,18.120000,-3.141593,8.000000,0.000000,30.040000,-0.003946,0.000000,0.000000,-39.963946,13.783381,-0.005580,28.738922,0.213688,-0.001611,-0.008164,0.230190,-1.039255,0.000000,0.000000,0.000000,100.000000
12300.00,0.00,69.164215,18.120000,-3.141593,8.000000,0.000000,30.840000,-0.004215,0.000000,0.000000,-39.164215,13.778799,-0.005874,28.832825,0.311303,-0.009858,-0.025434,0.256730,-1.039255,0.000000,0.000000,0.000000,100.000000
12400.00,0.00,68.360997,18.120000,-3.141593,8.000000,0.000000,31.640000,-0.000997,0.000000,0.000000,-38.360997,13.773848,-0.006391,28.983496,0.481104,-0.014912,-0.035168,0.302825,-1.039255,0.000000,0.000000,0.000000,100.000000
12500.00,0.00,67.552882,18.120000,-3.141593,8.000000,0.000000,32.450000,-0.002882,0.000000,0.000000,-37.552882,13.768413,-0.006958,29.174181,0.548790,-0.014401,-0.033755,0.320984,-1.039255,0.000000,0.000000,0.000000,100.000000
12600.01,0.01,66.739324,18.120000,-3.141593,8.000000,0.000000,33.260000,0.000676,0.000000,0.000000,-36.739324,13.762517,-0.007432,29.370165,0.554998,-0.010247,-0.025120,0.322381,-1.039255,0.000000,0.000000,0.000000,100.000000
12700.00,0.00,65.920203,18.120000,-3.141593,8.000000,0.000000,34.080000,-0.000203,0.000000,0.000000,-35.920203,13.756281,-0.007702,29.572089,0.514940,-0.002727,-0.008478,0.311206,-1.039255,0.000000,0.000000,0.000000,100.000000
12800.00,0.00,65.095505,18.120000,-3.141593,8.000000,0.000000,34.900000,0.004495,0.000000,0.000000,-35.095505,13.749961,-0.007566,29.774097,0.557339,0.013063,0.021352,0.322381,-1.039255,0.000000,0.000000,0.000000,100.000000
12900.00,0.00,64.265199,18.120000,-3.141593,8.000000,0.000000,35.730000,0.004801,0.000000,0.000000,-34.265199,13.743956,-0.006932,29.975876,0.558529,0.028943,0.048670,0.322381,-1.039255,0.000000,0.000000,0.000000,100.000000
13000.00,0.01,63.429285,18.120000,-3.141593,8.000000,0.000000,36.570000,0.000715,0.000000,0.000000,-33.429285,13.738613,-0.005985,30.177115,0.554464,0.036584,0.059660,0.320984,-1.039255,0.000000,0.000000,0.000000,100.000000
13100.01,0.01,62.587824,18.120000,-3.141593,8.000000,0.000000,37.410000,0.002176,0.000000,0.000000,-32.587824,13.734058,-0.005018,30.376877,0.560667,0.034823,0.054950,0.322381,-1.039255,0.000000,0.000000,0.000000,100.000000
13200.01,0.01,61.740763,18.120000,-3.141593,8.000000,0.000000,38.260000,-0.000763,0.000000,0.000000,-31.740763,13.730239,-0.004158,30.578888,0.561705,0.030788,0.048513,0.322381,-1.039255,0.000000,0.000000,0.000000,100.000000
13300.00,0.00,60.888058,18.120000,-3.141593,8.000000,0.000000,39.110000,0.001942,0.000000,0.000000,-30.888058,13.727093,-0.003360,30.782534,0.562766,0.028981,0.046158,0.322381,-1.039255,0.000000,0.000000,0.000000,100.000000
13400.00,0.00,60.029697,18.120000,-3.141593,8.000000,0.000000,39.970000,0.000303,0.000000,0.000000,-30.029697,13.724597,-0.002593,30.985637,0.563825,0.027517,0.043332,0.322381,-1.039255,0.000000,0.000000,0.000000,100.000000
13500.00,0.00,59.165719,18.120000,-3.141593,8.000000,0.000000,40.830000,0.004281,0.000000,0.000000,-29.165719,13.722709,-0.001914,31.187567,0.570081,0.023529,0.035482,0.323778,-1.039255,0.000000,0.000000,0.000000,100.000000
13600.01,0.01,58.296099,18.120000,-3.141593,8.000000,0.000000,41.700000,0.003901,0.000000,0.000000,-28.296099,13.721308,-0.001430,31.394576,0.644141,0.015725,0.021666,0.343333,-1.039255,0.000000,0.000000,0.000000,100.000000
13700.01,0.01,57.420736,18.120000,-3.141593,8.000000,0.000000,42.580000,-0.000736,0.000000,0.000000,-27.420736,13.720175,-0.001248,31.597912,0.572236,0.004005,0.001570,0.323778,-1.039255,0.000000,0.000000,0.000000,100.000000
13800.00,0.00,56.539624,18.120000,-3.141593,8.000000,0.000000,43.460000,0.000376,0.000000,0.000000,-26.539624,13.718995,-0.001461,31.804775,0.557638,-0.010463,-0.021980,0.319587,-1.039255,0.000000,0.000000,0.000000,100.000000
13900.00,0.00,55.652995,18.120000,-3.141593,8.000000,0.000000,44.350000,-0.002995,0.000000,0.000000,-25.652995,13.717420,-0.002042,32.002295,0.569106,-0.022072,-0.039093,0.322381,-1.039255,0.000000,0.000000,0.000000,100.000000
14000.00,0.00,54.760890,18.120000,-3.141593,8.000000,0.000000,45.240000,-0.000890,0.000000,0.000000,-24.760890,13.715202,-0.002819,32.192004,0.486229,-0.027476,-0.045530,0.300032,-1.039255,0.000000,0.000000,0.000000,100.000000
14100.00,0.00,53.864434,18.120000,-3.141593,8.000000,0.000000,46.140000,-0.004434,0.000000,0.000000,-23.864434,13.712251,-0.003625,32.316239,0.235017,-0.027941,-0.044431,0.232984,-1.039255,0.000000,0.000000,0.000000,100.000000
14200.01,0.01,52.966587,18.120000,-3.141593,8.000000,0.000000,47.030000,0.003413,0.000000,0.000000,-22.966587,13.708587,-0.004405,32.307395,-0.184742,-0.028824,-0.043332,0.121238,-1.039255,0.000000,0.000000,0.000000,100.000000
14300.00,0.00,52.070614,18.120000,-3.141593,8.000000,0.000000,47.930000,-0.000614,0.000000,0.000000,-22.070614,13.704233,-0.005185,32.210399,-0.347364,-0.029962,-0.043960,0.077937,-1.039255,0.000000,0.000000,0.000000,100.000000
14400.00,0.00,51.178819,18.120000,-3.141593,8.000000,0.000000,48.820000,0.001181,0.000000,0.000000,-21.178819,13.699198,-0.005979,32.013865,-0.639513,-0.032470,-0.045216,-0.043587,-1.039255,0.000000,0.000000,0.000000,100.000000
14500.00,0.00,50.293292,18.120000,-3.141593,8.000000,0.000000,49.710000,-0.003292,0.000000,0.000000,-20.293292,13.693478,-0.006811,31.783828,-0.638923,-0.034357,-0.048513,-0.130190,-1.039255,0.000000,0.000000,1.000000,96.000000
14600.00,0.00,49.414156,18.120000,-3.141593,8.000000,0.000000,50.590000,-0.004156,0.000000,0.000000,-19.414156,13.687038,-0.007701,31.554014,-0.638342,-0.036814,-0.052281,-0.195841,-1.039255,0.000000,0.000000,1.000000,96.000000
14700.01,0.01,48.541406,18.120000,-3.141593,8.000000,0.000000,51.460000,-0.001406,0.000000,0.000000,-18.541406,13.679837,-0.008655,31.324422,-0.637770,-0.039437,-0.056677,-0.283841,-1.039255,0.000000,0.000000,1.000000,96.000000
14800.00,0.00,47.675037,18.120000,-3.141593,8.000000,0.000000,52.320000,0.004963,0.000000,0.000000,-17.675037,13.671832,-0.009660,31.095051,-0.637197,-0.041270,-0.058561,-0.290825,-1.039255,0.000000,0.000000,1.000000,96.000000
14900.00,0.00,46.815044,18.120000,-3.141593,8.000000,0.000000,53.180000,0.004956,0.000000,0.000000,-16.815044,13.663024,-0.010653,30.865899,-0.636603,-0.040822,-0.056991,-0.350889,-1.039255,0.000000,0.000000,1.000000,96.000000
15000.01,0.01,45.961422,18.120000,-3.141593,8.000000,0.000000,54.040000,-0.001422,0.000000,0.000000,-15.961422,13.653454,-0.011603,30.636968,-0.635999,-0.039543,-0.054636,-0.433302,-1.039255,0.000000,0.000000,1.000000,96.000000
15100.01,0.01,45.114164,18.120000,-3.141593,8.000000,0.000000,54.890000,-0.004164,0.000000,0.000000,-15.114164,13.643175,-0.012499,30.408254,-0.635386,-0.037824,-0.051182,-0.454254,-1.039255,0.000000,0.000000,1.000000,96.000000
15200.00,0.00,44.273264,18.120000,-3.141593,8.000000,0.000000,55.730000,-0.003264,0.000000,0.000000,-14.273264,13.632267,-0.013291,30.179759,-0.634741,-0.033969,-0.043646,-0.455651,-1.039255,0.000000,0.000000,1.000000,96.000000
15300.01,0.01,43.438715,18.120000,-3.141593,8.000000,0.000000,56.560000,0.001285,0.000000,0.000000,-13.438715,13.620861,-0.013908,29.951481,-0.634058,-0.027765,-0.032185,-0.408159,-1.039255,0.000000,0.000000,1.000000,96.000000
15400.00,0.00,42.610508,18.120000,-3.141593,8.000000,0.000000,57.390000,-0.000508,0.000000,0.000000,-12.610508,13.609127,-0.014328,29.723419,-0.633370,-0.021543,-0.021038,-0.450063,-1.039255,0.000000,0.000000,1.000000,96.000000
15500.00,0.00,41.788637,18.120000,-3.141593,8.000000,0.000000,58.210000,0.001363,0.000000,0.000000,-11.788637,13.597204,-0.014624,29.495572,-0.632725,-0.018397,-0.016642,-0.528286,-1.039255,0.000000,0.000000,2.000000,92.000000
15600.01,0.01,40.973093,18.120000,-3.141593,8.000000,0.000000,59.030000,-0.003093,0.000000,0.000000,-10.973093,13.585155,-0.014875,29.267940,-0.632112,-0.017322,-0.014444,-0.550635,-1.039255,0.000000,0.000000,2.000000,92.000000
15700.00,0.00,40.163872,18.120000,-3.141593,8.000000,0.000000,59.840000,-0.003872,0.000000,0.000000,-10.163872,13.573010,-0.015098,29.040521,-0.631506,-0.016675,-0.013502,-0.561810,-1.039255,0.000000,0.000000,2.000000,92.000000
15801.72,1.72,39.376667,18.120000,3.141593,8.000000,0.000000,60.620000,0.003333,0.000000,0.000000,-9.360965,13.560791,-0.015296,28.813316,-0.630896,-0.015548,-0.010833,-0.567397,-1.039255,0.000000,0.000000,2.000000,92.000000
15904.52,4.52,38.596667,18.120000,3.141593,8.000000,0.000000,61.400000,0.003333,0.000000,0.000000,-8.564368,13.548549,-0.015401,28.586323,-0.630252,-0.012013,-0.003454,-0.571587,-0.974786,0.000000,0.000000,2.000000,92.000000
16007.94,7.94,37.816667,18.120000,3.141593,7.974539,-1.527689,62.180000,0.003333,1.000000,0.000000,-7.774073,13.536366,-0.015418,28.359542,-0.629633,-0.009943,-0.000314,-0.575778,-0.996276,0.000000,0.000000,2.000000,92.000000
16179.47,79.47,37.039213,18.120000,3.141593,7.821770,-1.527689,62.960000,0.000787,1.000000,0.000000,-6.990073,13.524283,-0.015388,28.132971,-0.629015,-0.007678,0.006437,-0.575778,-0.684676,0.000000,0.000000,2.000000,92.000000
16281.63,81.63,36.261759,18.120000,3.141593,7.669001,-1.527689,63.740000,-0.001759,1.000000,0.000000,-6.212360,13.512442,-0.015026,27.906610,-0.628232,0.006167,0.040820,-0.578571,-0.566484,0.000000,0.000000,2.000000,92.000000
16383.41,83.41,35.484305,18.120000,3.141593,7.516232,-1.527689,64.520000,-0.004305,1.000000,0.000000,-5.440921,13.501325,-0.013823,27.680458,-0.627272,0.036577,0.107231,-0.577175,-0.464408,0.000000,0.000000,2.000000,92.000000
16486.24,86.24,34.746851,18.120000,3.141593,7.363463,-1.527689,65.250000,0.003149,1.000000,0.000000,-4.675742,13.491692,-0.011559,27.454515,-0.626443,0.070129,0.176782,-0.579968,-0.410684,0.000000,0.000000,2.000000,92.000000
16593.58,93.58,34.029397,18.120000,3.141593,7.210711,-1.526679,65.970000,0.000603,1.000000,0.000000,-3.916811,13.484266,-0.008418,27.228780,-0.625935,0.095222,0.225923,-0.579968,-0.362332,0.000000,0.000000,3.000000,88.000000
16748.13,148.13,33.311942,18.120000,3.141593,7.058043,-1.526679,66.690000,-0.001942,1.000000,0.000000,-3.164127,13.479481,-0.004884,27.003251,-0.625703,0.103231,0.233302,-0.579968,-0.211905,0.000000,0.000000,3.000000,88.000000
16849.55,149.55,32.594486,18.120000,3.141593,6.905375,-1.526679,67.410000,-0.004486,1.000000,0.000000,-2.417692,13.477305,-0.001541,26.777928,-0.625507,0.096929,0.217759,-0.581365,-0.115201,0.000000,0.000000,3.000000,88.000000
16951.34,151.34,31.917031,18.120000,3.141593,6.752707,-1.526679,68.080000,0.002969,1.000000,0.000000,-1.677509,13.477519,0.001579,26.552811,-0.625232,0.092229,0.208496,-0.581365,-0.018498,0.000000,0.000000,3.000000,88.000000
17053.53,153.53,31.259575,18.120000,3.141593,6.600039,-1.526679,68.740000,0.000425,1.000000,0.000000,-0.944864,13.479982,0.004646,26.202694,-1.359052,0.096331,0.211793,-0.582762,0.088950,0.000000,0.000000,3.000000,88.000000
17158.95,158.95,30.602120,18.120000,3.141593,6.447353,-1.527796,69.400000,-0.002120,1.000000,0.000000,-0.225548,13.484623,0.007768,25.667065,-1.547951,0.102333,0.224039,-0.582762,0.115812,0.000000,0.000000,3.000000,88.000000
17321.09,221.09,29.944666,18.120000,3.141593,6.294573,-1.527796,70.060000,-0.004666,1.000000,0.000000,0.476364,13.491630,0.011883,24.914304,-2.759079,0.163443,0.359687,-0.577175,0.266239,0.000000,0.000000,3.000000,88.000000
17426.69,226.69,29.337212,18.120000,3.141593,6.141794,-1.527796,70.660000,0.002788,1.000000,0.000000,1.147737,13.501869,0.017976,23.577447,-4.155995,0.249586,0.527049,-0.582762,0.443529,0.000000,0.000000,3.000000,88.000000
17528.26,228.26,28.739759,18.120000,3.141593,5.989014,-1.527796,71.260000,0.000241,1.000000,0.000000,1.776470,13.515943,0.025825,21.943020,-4.766478,0.326875,0.696609,-0.582762,0.529487,0.000000,0.000000,3.000000,88.000000
17630.60,230.60,28.142305,18.120000,3.141593,5.836234,-1.527796,71.860000,-0.002305,1.000000,0.000000,2.356264,13.533937,0.035015,20.111192,-5.182752,0.396694,0.866954,-0.591143,0.593956,0.000000,0.000000,3.000000,88.000000
17732.30,232.30,27.544851,18.120000,3.141593,5.737525,1.716433,72.460000,-0.004851,0.000000,1.000000,2.882643,13.555448,0.045291,18.094903,-5.833337,0.479358,1.061163,-0.582762,0.583211,0.000000,0.000000,4.000000,84.000000
17888.30,288.30,26.941991,18.120000,3.141593,5.909168,1.716433,73.060000,-0.001991,0.000000,1.000000,3.353454,13.579929,0.057181,16.246187,-4.478797,0.483347,1.393689,-0.584159,0.422039,0.000000,0.000000,4.000000,84.000000
17995.91,295.91,26.339130,18.120000,3.141593,6.080812,1.716433,73.660000,0.000870,0.000000,1.000000,3.780983,13.607618,0.070352,14.898552,-3.311335,0.458463,1.657763,-0.574381,0.303846,0.000000,0.000000,4.000000,84.000000
18098.04,298.04,25.736269,18.120000,3.141593,6.252455,1.716433,74.260000,0.003731,0.000000,1.000000,4.176170,13.638726,0.084719,13.859875,-2.577464,0.444690,1.932042,-0.586952,0.239377,0.000000,0.000000,4.000000,84.000000
18199.78,299.78,25.103408,18.120000,3.141593,6.424098,1.716433,74.900000,-0.003408,0.000000,1.000000,4.545967,13.673427,0.100126,13.055204,-1.978154,0.424258,2.174607,-0.584159,0.185653,0.000000,0.000000,4.000000,84.000000
18300.99,300.99,24.440548,18.120000,3.141593,6.590020,1.373146,75.560000,-0.000548,0.000000,1.000000,4.896105,13.711891,0.116228,12.429795,-1.638129,0.412791,2.364577,-0.586952,0.158791,0.000000,0.000000,4.000000,84.000000
18466.31,366.31,23.778259,18.120000,3.141593,6.727335,1.373146,76.220000,0.001741,0.000000,1.000000,5.223177,13.753159,0.132116,11.308301,-4.174089,0.747574,2.374154,-0.588349,0.486508,0.000000,0.000000,4.000000,84.000000
18569.87,369.87,23.115971,18.120000,3.141593,6.864649,1.373146,76.880000,0.004029,0.000000,1.000000,5.505351,13.792816,0.144734,9.423544,-5.919788,0.984898,2.075697,-0.585556,0.722894,0.000000,0.000000,4.000000,84.000000
18671.72,371.72,22.423682,18.120000,3.141593,7.001964,1.373146,77.580000,-0.003682,0.000000,1.000000,5.728468,13.826474,0.152986,7.182384,-6.169035,1.009108,1.619769,-0.588349,0.755128,0.000000,0.000000,4.000000,84.000000
18773.58,373.58,21.701393,18.120000,3.141593,7.139279,1.373146,78.300000,-0.001393,0.000000,1.000000,5.892975,13.852295,0.157361,5.224193,-4.784375,0.780135,1.072310,-0.586952,0.588584,0.000000,0.000000,4.000000,84.000000
18875.19,375.19,20.979105,18.120000,3.141593,7.272016,1.098517,79.020000,0.000895,0.000000,1.000000,6.010629,13.871109,0.159255,3.659322,-4.026846,0.652767,0.592361,-0.586952,0.497253,0.000000,0.000000,5.000000,80.000000
19044.64,444.64,20.257274,18.120000,3.141593,7.381868,1.098517,79.740000,0.002726,0.000000,1.000000,6.087022,13.883406,0.159763,2.107981,-4.778861,0.770766,0.192482,-0.586952,0.588584,0.000000,0.000000,5.000000,80.000000
19149.26,449.26,19.535443,18.120000,3.141593,7.491720,1.098517,80.460000,0.004557,0.000000,1.000000,6.113476,13.887670,0.159848,0.000000,-0.000003,0.000020,0.120576,-0.586952,0.679915,0.000000,0.000000,5.000000,80.000000
19250.79,450.79,18.773612,18.120000,3.141593,7.601571,1.098517,81.230000,-0.003612,0.000000,1.000000,6.113476,13.887670,0.159848,0.000000,0.000000,-0.000000,0.091845,-0.586952,0.588584,0.000000,0.000000,5.000000,80.000000
19353.36,453.36,17.991781,18.120000,3.141593,7.711423,1.098517,82.010000,-0.001781,0.000000,1.000000,6.113476,13.887670,0.159848,0.000000,0.000000,-0.000000,0.097340,-0.588349,0.330708,0.000000,0.000000,5.000000,80.000000
19455.35,455.35,17.209951,18.120000,3.141593,7.817613,0.878814,82.790000,0.000049,0.000000,1.000000,6.113476,13.887670,0.159848,0.000000,0.000000,-0.000000,0.109429,-0.586952,-0.077595,0.000000,0.000000,5.000000,80.000000
19617.78,517.78,16.428486,18.120000,3.141593,7.905494,0.878814,83.570000,0.001514,0.000000,1.000000,6.113476,13.887670,0.159848,0.000000,0.000000,-0.000000,0.096555,-0.588349,-0.469780,0.000000,0.000000,5.000000,80.000000
19719.49,519.49,15.647021,18.120000,3.141593,7.993376,0.878814,84.350000,0.002979,0.000000,1.000000,6.113476,13.887670,0.159848,0.000000,0.000000,-0.000000,0.083367,-0.588349,-0.614835,0.000000,0.000000,5.000000,80.000000
19822.32,522.32,14.865556,18.120000,3.141593,8.081257,0.878814,85.130000,0.004444,0.000000,1.000000,6.113476,13.887670,0.159848,0.000000,0.000000,-0.000000,0.083210,-0.589746,-0.792125,0.000000,0.000000,5.000000,80.000000
19924.96,524.96,14.054092,18.120000,3.141593,8.169138,0.878814,85.950000,-0.004092,0.000000,1.000000,6.113476,13.887670,0.159848,0.000000,0.000000,-0.000000,0.094828,-0.589746,-0.856593,0.000000,0.000000,5.000000,80.000000
20030.28,530.28,13.212627,18.120000,3.141593,8.254090,0.703051,86.790000,-0.002627,0.000000,1.000000,6.113476,13.887670,0.159848,0.000000,0.000000,-0.000000,0.107231,-0.588349,-1.012393,0.000000,0.000000,6.000000,76.000000
20185.74,585.74,12.371455,18.120000,3.141593,8.324395,0.703051,87.630000,-0.001455,0.000000,1.000000,6.113476,13.887670,0.159848,0.000000,0.000000,-0.000000,0.117593,-0.589746,-1.039255,0.000000,0.000000,6.000000,76.000000
20288.40,588.40,11.530284,18.120000,3.141593,8.394700,0.703051,88.470000,-0.000284,0.000000,1.000000,6.113476,13.887670,0.159848,0.000000,0.000000,-0.000000,0.120105,-0.589746,-1.039255,0.000000,0.000000,6.000000,76.000000
20390.38,590.38,10.689112,18.120000,3.141593,8.465006,0.703051,89.310000,0.000888,0.000000,1.000000,6.113476,13.887670,0.159848,0.000000,0.000000,-0.000000,0.122303,-0.589746,-1.039255,0.000000,0.000000,6.000000,76.000000
20493.08,593.08,9.847940,18.120000,3.141593,8.535311,0.703051,90.150000,0.002060,0.000000,1.000000,6.113476,13.887670,0.159848,0.000000,0.000000,-0.000000,0.137218,-0.589746,-1.039255,0.000000,0.000000,6.000000,76.000000
20596.19,596.19,9.006768,18.120000,3.141593,8.603272,0.562441,90.990000,0.003232,0.000000,1.000000,6.113476,13.887670,0.159848,0.000000,0.000000,-0.000000,0.178980,-0.588349,-1.039255,0.000000,0.000000,6.000000,76.000000
20758.66,658.66,8.165831,18.120000,3.141593,8.659516,0.562441,91.830000,0.004169,0.000000,1.000000,6.113476,13.887670,0.159848,0.000000,0.000000,-0.000000,0.308819,-0.457048,-1.039255,0.000000,0.000000,6.000000,76.000000
20862.90,662.90,7.324894,18.120000,3.141593,8.715760,0.562441,92.680000,-0.004894,0.000000,1.000000,6.113476,13.887670,0.159848,0.000000,0.000000,-0.000000,0.450747,-0.380222,-1.039255,0.000000,0.000000,6.000000,76.000000
20965.02,665.02,6.423956,18.120000,3.141593,8.772004,0.562441,93.580000,-0.003956,0.000000,1.000000,6.113476,13.887670,0.159848,0.000000,0.000000,-0.000000,0.621406,-0.247524,-1.039255,0.000000,0.000000,6.000000,76.000000
21067.21,667.21,5.523019,18.120000,3.141593,8.828249,0.562441,94.480000,-0.003019,0.000000,1.000000,6.113476,13.887670,0.159848,0.000000,0.000000,-0.000000,0.801171,-0.119016,-1.039255,0.000000,0.000000,6.000000,76.000000
21168.86,668.86,4.622081,18.120000,3.141593,8.882618,0.449953,95.380000,-0.002081,0.000000,1.000000,6.113476,13.887670,0.159848,0.000000,0.000000,-0.000000,0.984861,-0.029619,-1.039255,0.000000,0.000000,7.000000,72.000000
21325.77,725.77,3.721331,18.120000,3.141593,8.927613,0.449953,96.280000,-0.001331,0.000000,1.000000,6.114164,13.887781,0.159866,0.063035,0.289991,-0.046757,1.305926,0.048603,-1.039255,0.000000,0.000000,7.000000,72.000000
21427.84,727.84,2.820582,18.120000,3.141593,8.972608,0.449953,97.180000,-0.000582,0.000000,1.000000,6.117899,13.888384,0.159977,0.194523,0.412754,-0.066575,1.563249,0.076540,-1.039255,0.000000,0.000000,7.000000,72.000000
21529.96,729.96,1.919832,18.120000,3.141593,9.017604,0.449953,98.080000,0.000168,0.000000,1.000000,6.126008,13.889693,0.160261,0.376004,0.547762,-0.088420,1.819630,0.107270,-1.039255,0.000000,0.000000,7.000000,72.000000
21631.96,731.96,1.019082,18.120000,3.141593,9.062599,0.449953,98.980000,0.000918,0.000000,1.000000,6.140229,13.891997,0.160826,0.632473,0.805450,-0.130260,2.048379,0.165937,-1.039255,0.000000,0.000000,7.000000,72.000000
21733.65,733.65,0.118332,18.120000,3.141593,9.106094,0.359962,99.880000,0.001668,0.000000,1.000000,6.162728,13.895660,0.161822,0.963185,0.958618,-0.155409,2.277128,0.200857,-1.039255,0.000000,0.000000,7.000000,72.000000
21889.59,789.59,-0.782268,18.120000,3.141593,9.142090,0.359962,100.780000,0.002268,0.000000,1.000000,6.195027,13.900964,0.163435,1.336051,1.050151,-0.170750,2.564281,0.221810,-1.039255,0.000000,0.000000,7.000000,72.000000
21992.57,792.57,-1.682868,18.120000,3.141593,9.178087,0.359962,101.680000,0.002868,0.000000,1.000000,6.237985,13.908107,0.165768,1.738385,1.147490,-0.187490,2.766340,0.244159,-1.039255,0.000000,0.000000,7.000000,72.000000
22097.20,797.20,-2.583468,18.120000,3.141593,9.214083,0.359962,102.580000,0.003468,0.000000,1.000000,6.292472,13.917327,0.168967,2.173169,1.238214,-0.203573,2.991164,0.265111,-1.039255,0.000000,0.000000,7.000000,72.000000
22199.60,799.60,-3.484068,18.120000,3.141593,9.250079,0.359962,103.480000,0.004068,0.000000,1.000000,6.359477,13.928926,0.173216,2.648608,1.322137,-0.218981,3.221169,0.284667,-1.039255,0.000000,0.000000,7.000000,72.000000
22301.81,801.81,-4.384668,18.120000,3.141593,9.284875,0.287970,104.380000,0.004668,0.000000,1.000000,6.439925,13.943264,0.178668,3.152388,1.386859,-0.231759,3.411924,0.300032,-1.039255,0.000000,0.000000,8.000000,68.000000
22463.78,863.78,-5.295148,18.120000,3.141593,9.313672,0.287970,105.300000,-0.004852,0.000000,1.000000,6.534277,13.960687,0.185477,3.674430,1.438264,-0.242649,3.649308,0.312603,-1.039255,0.000000,0.000000,8.000000,68.000000
