MeasurementTime,Measurement time error,ego_X,ego_Y,ego_yaw,ego_speed,ego_acc,ego_s,ego_d,eHMI_green_on,eHMI_red_on,HV_X,HV_Y,HV_yaw,HV_v_km/h,HV_ax,HV_ay,Straight_SteeringWheel,Straight_AcceleratorPedal,Straight_BrakePedal,K1.NumPad1,K1.NumPad2,time_cost[s],reward[%]
39936.00,2036.00,-25.990000,18.120000,3.141593,0.299991,0.000016,125.990000,-0.000000,0.000000,1.000000,15.883229,41.438697,1.561756,15.595481,-0.042130,0.865654,0.219800,-0.219587,-1.039255,0.000000,0.000000,22.000000,12.000000
40034.58,2034.58,-25.990000,18.120000,3.141593,0.299992,0.000008,125.990000,-0.000000,0.000000,1.000000,15.886678,41.866988,1.563389,15.295667,-0.031945,0.810234,0.169403,-0.320159,-1.039255,0.000000,0.000000,22.000000,12.000000
40193.99,2093.99,-25.990000,18.120000,3.141593,0.299993,0.000008,125.990000,-0.000000,0.000000,1.000000,15.889535,42.287269,1.564304,15.015017,-0.016234,0.758344,0.070650,-0.429111,-1.039255,0.000000,0.000000,22.000000,12.000000
40292.42,2092.42,-25.990000,18.120000,3.141593,0.299994,0.000008,125.990000,-0.000000,0.000000,1.000000,15.892129,42.700048,1.564590,14.752305,-0.007033,0.709824,0.009734,-0.445873,-1.039255,0.000000,0.000000,22.000000,12.000000
40391.49,2091.49,-25.990000,18.120000,3.141593,0.299995,0.000008,125.990000,-0.000000,0.000000,1.000000,15.894669,43.105805,1.564453,14.506383,-0.000589,0.664420,-0.033127,-0.483587,-1.039255,0.000000,0.000000,22.000000,12.000000
40490.85,2090.85,-25.990000,18.120000,3.141593,0.299995,0.000008,125.990000,-0.000000,0.000000,1.000000,15.897278,43.504987,1.564111,14.276178,0.001594,0.621939,-0.045216,-0.511524,-1.039255,0.000000,0.000000,22.000000,12.000000
40588.81,2088.81,-25.990000,18.120000,3.141593,0.299996,0.000004,125.990000,-0.000000,0.000000,1.000000,15.899983,43.898015,1.563781,14.060685,0.000878,0.582193,-0.039721,-0.531079,-1.039255,0.000000,0.000000,22.000000,12.000000
40746.68,2146.68,-25.990000,18.120000,3.141593,0.299997,0.000004,125.990000,-0.000000,0.000000,1.000000,15.902766,44.285281,1.563493,13.858963,0.000298,0.544989,-0.035011,-0.550635,-1.039255,0.000000,0.000000,22.000000,12.000000
40847.66,2147.66,-25.990000,18.120000,3.141593,0.299997,0.000004,125.990000,-0.000000,0.000000,1.000000,15.905610,44.667153,1.563252,13.670132,-0.000360,0.510165,-0.028731,-0.560413,-1.039255,0.000000,0.000000,22.000000,12.000000
40945.42,2145.42,-25.990000,18.120000,3.141593,0.299997,0.000004,125.990000,-0.000000,0.000000,1.000000,15.908492,45.043978,1.563087,13.493367,-0.001558,0.477573,-0.016642,-0.563206,-1.039255,0.000000,0.000000,22.000000,12.000000
41043.54,2143.54,-25.990000,18.120000,3.141593,0.299998,0.000004,125.990000,-0.000000,0.000000,1.000000,15.911379,45.416076,1.563013,13.327897,-0.002686,0.447066,-0.006437,-0.567397,-1.039255,0.000000,0.000000,22.000000,12.000000
41141.84,2141.84,-25.990000,18.120000,3.141593,0.299998,0.000002,125.990000,-0.000000,0.000000,1.000000,15.914250,45.783752,1.562971,13.173000,-0.002651,0.418501,-0.006280,-0.571587,-1.039255,0.000000,0.000000,22.000000,12.000000
41303.38,2203.38,-25.990000,18.120000,3.141593,0.299998,0.000002,125.990000,-0.000000,0.000000,1.000000,15.917105,46.147286,1.562924,13.028001,-0.002408,0.391760,-0.006437,-0.574381,-1.039255,0.000000,0.000000,22.000000,12.000000
41406.71,2206.71,-25.990000,18.120000,3.141593,0.299998,0.000002,125.990000,-0.000000,0.000000,1.000000,15.919946,46.506944,1.562878,12.892266,-0.002242,0.366729,-0.006437,-0.574381,-1.039255,0.000000,0.000000,22.000000,12.000000
41505.51,2205.51,-25.990000,18.120000,3.141593,0.299999,0.000002,125.990000,-0.000000,0.000000,1.000000,15.922774,46.862974,1.562832,12.765203,-0.002085,0.343297,-0.006437,-0.574381,-1.039255,0.000000,0.000000,22.000000,12.000000
41604.51,2204.51,-25.990000,18.120000,3.141593,0.299999,0.000002,125.990000,-0.000000,0.000000,1.000000,15.925592,47.215606,1.562787,12.646259,-0.001937,0.321364,-0.006437,-0.575778,-1.039255,0.000000,0.000000,22.000000,12.000000
41704.97,2204.97,-25.990000,18.120000,3.141593,0.299999,0.000001,125.990000,-0.000000,0.000000,1.000000,15.928400,47.565059,1.562742,12.534914,-0.001798,0.300832,-0.006437,-0.577175,-1.039255,0.000000,0.000000,22.000000,12.000000
41866.08,2266.09,-25.990000,18.120000,3.141593,0.299999,0.000001,125.990000,-0.000000,0.000000,1.000000,15.931200,47.911536,1.562697,12.430682,-0.001666,0.281612,-0.006437,-0.578571,-1.039255,0.000000,0.000000,22.000000,12.000000
41967.02,2267.02,-25.990000,18.120000,3.141593,0.299999,0.000001,125.990000,-0.000000,0.000000,1.000000,15.933992,48.255226,1.562653,12.333110,-0.001542,0.263620,-0.006437,-0.579968,-1.039255,0.000000,0.000000,22.000000,12.000000
42066.46,2266.46,-25.990000,18.120000,3.141593,0.299999,0.000001,125.990000,-0.000000,0.000000,1.000000,15.936779,48.596307,1.562609,12.241771,-0.001424,0.246778,-0.006437,-0.578571,-1.039255,0.000000,0.000000,22.000000,12.000000
42165.22,2265.22,-25.990000,18.120000,3.141593,0.299999,0.000001,125.990000,-0.000000,0.000000,1.000000,15.939560,48.934947,1.562566,12.156268,-0.001314,0.231012,-0.006437,-0.581365,-1.039255,0.000000,0.000000,22.000000,12.000000
42264.00,2264.00,-25.990000,18.120000,3.141593,0.300000,0.000000,125.990000,-0.000000,0.000000,1.000000,15.942337,49.271300,1.562523,12.076227,-0.001209,0.216254,-0.006437,-0.579968,-1.039255,0.000000,0.000000,22.000000,12.000000
42418.19,2318.19,-25.990000,18.120000,3.141593,0.300000,0.000000,125.990000,-0.000000,0.000000,1.000000,15.945110,49.605514,1.562480,12.001299,-0.001111,0.202438,-0.006437,-0.581365,-1.039255,0.000000,0.000000,22.000000,12.000000
42521.08,2321.08,-25.990000,18.120000,3.141593,0.300000,0.000000,125.990000,-0.000000,0.000000,1.000000,15.947881,49.937725,1.562437,11.931158,-0.001018,0.189506,-0.006437,-0.579968,-1.039255,0.000000,0.000000,22.000000,12.000000
42621.57,2321.57,-25.990000,18.120000,3.141593,0.300000,0.000000,125.990000,-0.000000,0.000000,1.000000,15.950651,50.268061,1.562395,11.865497,-0.000931,0.177400,-0.006437,-0.579968,-1.039255,0.000000,0.000000,22.000000,12.000000
42720.18,2320.18,-25.990000,18.120000,3.141593,0.300000,0.000000,125.990000,-0.000000,0.000000,1.000000,15.953420,50.596641,1.562352,11.804031,-0.000848,0.166067,-0.006437,-0.581365,-1.039255,0.000000,0.000000,22.000000,12.000000
42819.73,2319.73,-25.990000,18.120000,3.141593,0.300000,0.000000,125.990000,-0.000000,0.000000,1.000000,15.956188,50.923578,1.562310,11.746492,-0.000771,0.155458,-0.006437,-0.582762,-1.039255,0.000000,0.000000,22.000000,12.000000
42975.73,2375.73,-25.990000,18.120000,3.141593,0.300000,0.000000,125.990000,-0.000000,0.000000,1.000000,15.958958,51.248977,1.562269,11.692628,-0.000698,0.145527,-0.006437,-0.584159,-1.039255,0.000000,0.000000,22.000000,12.000000
43074.32,2374.32,-25.990000,18.120000,3.141593,0.300000,0.000000,125.990000,-0.000000,0.000000,1.000000,15.961728,51.572936,1.562227,11.642205,-0.000629,0.136231,-0.006437,-0.582762,-1.039255,0.000000,0.000000,22.000000,12.000000
43173.24,2373.24,-25.990000,18.120000,3.141593,0.300000,0.000000,125.990000,-0.000000,0.000000,1.000000,15.964501,51.895547,1.562185,11.595003,-0.000564,0.127528,-0.006437,-0.582762,-1.039255,0.000000,0.000000,22.000000,12.000000
43272.82,2372.82,-25.990000,18.120000,3.141593,0.300000,0.000000,125.990000,-0.000000,0.000000,1.000000,15.967276,52.216896,1.562144,11.550816,-0.000503,0.119381,-0.006437,-0.584159,-1.039255,0.000000,0.000000,22.000000,12.000000
43370.76,2370.76,-25.990000,18.120000,3.141593,0.300000,0.000000,125.990000,-0.000000,0.000000,1.000000,15.970054,52.537063,1.562103,11.509451,-0.000445,0.111755,-0.006437,-0.582762,-1.039255,0.000000,0.000000,22.000000,12.000000
43525.89,2425.89,-25.990000,18.120000,3.141593,0.300000,0.000000,125.990000,-0.000000,0.000000,1.000000,15.972835,52.856125,1.562062,11.470729,-0.000391,0.104616,-0.006437,-0.582762,-1.039255,0.000000,0.000000,22.000000,12.000000
43625.02,2425.02,-25.990000,18.120000,3.141593,0.300000,0.000000,125.990000,-0.000000,0.000000,1.000000,15.975620,53.174151,1.562021,11.434481,-0.000340,0.097933,-0.006437,-0.582762,-1.039255,0.000000,0.000000,22.000000,12.000000
43724.40,2424.40,-25.990000,18.120000,3.141593,0.300000,0.000000,125.990000,-0.000000,0.000000,1.000000,15.978410,53.491209,1.561980,11.400547,-0.000292,0.091677,-0.006437,-0.584159,-1.039255,0.000000,0.000000,22.000000,12.000000
43823.22,2423.22,-25.990000,18.120000,3.141593,0.300000,0.000000,125.990000,-0.000000,0.000000,1.000000,15.981205,53.807359,1.561940,11.368782,-0.000247,0.085821,-0.006437,-0.584159,-1.039255,0.000000,0.000000,22.000000,12.000000
43921.76,2421.76,-25.990000,18.120000,3.141593,0.300000,0.000000,125.990000,-0.000000,0.000000,1.000000,15.984005,54.122660,1.561899,11.339045,-0.000204,0.080339,-0.006437,-0.584159,-1.039255,0.000000,0.000000,22.000000,12.000000
44075.37,2475.37,-25.990000,18.120000,3.141593,0.300000,0.000000,125.990000,-0.000000,0.000000,1.000000,15.986811,54.437165,1.561859,11.311208,-0.000164,0.075207,-0.006437,-0.584159,-1.039255,0.000000,0.000000,22.000000,12.000000
44174.16,2474.16,-25.990000,18.120000,3.141593,0.300000,0.000000,125.990000,-0.000000,0.000000,1.000000,15.989622,54.750927,1.561819,11.285149,-0.000126,0.070403,-0.006437,-0.585556,-1.039255,0.000000,0.000000,22.000000,12.000000
44273.24,2473.24,-25.990000,18.120000,3.141593,0.300000,0.000000,125.990000,-0.000000,0.000000,1.000000,15.992440,55.063992,1.561778,11.260755,-0.000091,0.065905,-0.006437,-0.595333,-1.039255,0.000000,0.000000,22.000000,12.000000
44371.90,2471.90,-25.990000,18.120000,3.141593,0.300000,0.000000,125.990000,-0.000000,0.000000,1.000000,15.995265,55.376404,1.561738,11.237918,-0.000057,0.061695,-0.006437,-0.586952,-1.039255,0.000000,0.000000,22.000000,12.000000
44470.06,2470.06,-25.990000,18.120000,3.141593,0.300000,0.000000,125.990000,-0.000000,0.000000,1.000000,15.998097,55.688206,1.561698,11.216541,-0.000026,0.057754,-0.006437,-0.585556,-1.039255,0.000000,0.000000,22.000000,12.000000
44622.11,2522.11,-25.990000,18.120000,3.141593,0.300000,0.000000,125.990000,-0.000000,0.000000,1.000000,16.000936,55.999437,1.561658,11.196528,0.000004,0.054065,-0.006437,-0.585556,-1.039255,0.000000,0.000000,22.000000,12.000000
44720.33,2520.33,-25.990000,18.120000,3.141593,0.300000,0.000000,125.990000,-0.000000,0.000000,1.000000,16.003782,56.310132,1.561618,11.177795,0.000031,0.050611,-0.006437,-0.585556,-1.039255,0.000000,0.000000,22.000000,12.000000
44819.33,2519.33,-25.990000,18.120000,3.141593,0.300000,0.000000,125.990000,-0.000000,0.000000,1.000000,16.006637,56.620326,1.561578,11.160257,0.000058,0.047378,-0.006437,-0.585556,-1.039255,0.000000,0.000000,22.000000,12.000000
44917.66,2517.66,-25.990000,18.120000,3.141593,0.300000,0.000000,125.990000,-0.000000,0.000000,1.000000,16.009499,56.930052,1.561538,11.143840,0.000082,0.044352,-0.006437,-0.586952,-1.039255,0.000000,0.000000,22.000000,12.000000
45015.69,2515.69,-25.990000,18.120000,3.141593,0.300000,0.000000,125.990000,-0.000000,0.000000,1.000000,16.012369,57.239338,1.561499,11.128472,0.000106,0.041519,-0.006437,-0.588349,-1.039255,0.000000,0.000000,22.000000,12.000000
45170.37,2570.37,-25.990000,18.120000,3.141593,0.300000,0.000000,125.990000,-0.000000,0.000000,1.000000,16.015249,57.548214,1.561459,11.114085,0.000127,0.038866,-0.006437,-0.578571,-1.039255,0.000000,0.000000,22.000000,12.000000
